,answer
9991,매우좋음
9992,매우좋음
9993,매우좋음
9994,매우좋음
9995,매우좋음
9996,'보통'
9997,매우좋음
9998,매우좋음
9999,매우좋음
10000,매우좋음
10001,매우좋음
10002,매우좋음
10003,매우좋음
10004,매우좋음
10005,매우좋음
10006,매우좋음
10007,매우좋음
10008,매우좋음
10009,'매우좋음'
10010,'매우좋음'
10011,'매우좋음'
10012,매우좋음
10013,나쁨
10014,매우좋음
10015,'매우좋음'
10016,'매우나쁨'
10017,'매우좋음'
10018,'매우좋음'
10019,매우좋음
10020,매우좋음
10021,매우좋음
10022,'매우좋음'
10023,'매우좋음'
10024,'매우좋음'
10025,매우좋음
10026,매우좋음
10027,'매우좋음'
10028,'매우좋음'
10029,매우좋음
10030,'매우좋음'
10031,'매우좋음'
10032,'매우좋음'
10033,'매우좋음'
10034,매우좋음
10035,'좋음'
10036,매우좋음
10037,'매우좋음'
10038,매우좋음
10039,매우좋음
10040,'매우좋음'
10041,매우좋음
10042,매우좋음
10043,매우좋음
10044,매우좋음
10045,매우좋음
10046,'좋음'
10047,나쁨
10048,매우좋음
10049,'좋음'
10050,'매우좋음'
10051,매우좋음
10052,매우좋음
10053,'매우좋음'
10054,'매우좋음'
10055,'매우좋음'
10056,매우좋음
10057,'매우나쁨'
10058,'매우나쁨'
10059,'매우좋음'
10060,매우좋음
10061,'매우좋음'
10062,나쁨
10063,'매우좋음'
10064,매우좋음
10065,'매우좋음'
10066,매우좋음
10067,매우좋음
10068,'매우좋음'
10069,매우좋음
10070,매우좋음
10071,'매우좋음'
10072,보통
10073,매우좋음
10074,'매우좋음'
10075,'좋음'
10076,매우좋음
10077,매우좋음
10078,'매우좋음'
10079,'나쁨'
10080,'매우좋음'
10081,'매우좋음'
10082,매우좋음
10083,'매우좋음'
10084,매우좋음
10085,매우좋음
10086,'보통'
10087,'좋음'
10088,'매우좋음'
10089,'매우좋음'
10090,매우나쁨
10091,'매우좋음'
10092,'매우좋음'
10093,'매우좋음'
10094,'좋음'
10095,'매우좋음'
10096,'보통'
10097,매우좋음
10098,'좋음'
10099,'매우좋음'
10100,'보통'
10101,'보통'
10102,'매우좋음'
10103,'매우좋음'
10104,'매우좋음'
10105,'매우좋음'
10106,'좋음'
10107,'매우좋음'
10108,'매우좋음'
10109,매우좋음
10110,'좋음'
10111,매우좋음
10112,매우좋음
10113,'매우좋음'
10114,매우좋음
10115,매우좋음
10116,'매우좋음'
10117,'매우좋음'
10118,매우좋음
10119,'매우좋음'
10120,'매우좋음'
10121,'매우좋음'
10122,'매우좋음'
10123,'매우좋음'
10124,매우좋음
10125,매우좋음
10126,'매우좋음'
10127,매우좋음
10128,'매우좋음'
10129,'매우좋음'
10130,'매우좋음'
10131,매우좋음
10132,'좋음'
10133,'매우좋음'
10134,매우좋음
10135,'매우좋음'
10136,매우좋음
10137,'좋음'
10138,매우좋음
10139,매우좋음
10140,'매우좋음'
10141,'매우나쁨'
10142,'보통'
10143,'나쁨'
10144,'매우좋음'
10145,매우좋음
10146,매우좋음
10147,매우좋음
10148,'좋음'
10149,'매우좋음'
10150,매우좋음
10151,매우좋음
10152,'매우좋음'
10153,'매우좋음'
10154,나쁨
10155,'좋음'
10156,'매우좋음'
10157,매우좋음
10158,매우좋음
10159,'좋음'
10160,'매우좋음'
10161,매우좋음
10162,매우좋음
10163,'매우좋음'
10164,매우좋음
10165,'매우좋음'
10166,매우좋음
10167,매우좋음
10168,'매우좋음'
10169,매우좋음
10170,'매우좋음'
10171,'매우좋음'
10172,매우좋음
10173,'매우좋음'
10174,매우좋음
10175,매우좋음
10176,매우좋음
10177,'매우좋음'
10178,'좋음'
10179,'보통'
10180,'좋음'
10181,매우좋음
10182,'매우좋음'
10183,'좋음'
10184,매우좋음
10185,'매우좋음'
10186,매우좋음
10187,매우좋음
10188,'매우좋음'
10189,'좋음'
10190,매우좋음
10191,'매우좋음'
10192,'매우좋음'
10193,'매우좋음'
10194,'보통'
10195,'매우좋음'
10196,매우좋음
10197,'매우좋음'
10198,매우좋음
10199,'매우좋음'
10200,'좋음'
10201,'매우좋음'
10202,'매우좋음'
10203,'좋음'
10204,매우좋음
10205,매우좋음
10206,'매우좋음'
10207,매우좋음
10208,나쁨
10209,매우좋음
10210,매우좋음
10211,'매우좋음'
10212,매우좋음
10213,매우좋음
10214,'매우좋음'
10215,'매우좋음'
10216,'매우좋음'
10217,'매우좋음'
10218,'매우좋음'
10219,'매우좋음'
10220,매우좋음
10221,매우좋음
10222,'매우좋음'
10223,'매우좋음'
10224,'매우좋음'
10225,매우좋음
10226,매우좋음
10227,매우좋음
10228,매우좋음
10229,'매우좋음'
10230,매우좋음
10231,'매우좋음'
10232,매우좋음
10233,'매우좋음'
10234,'매우좋음'
10235,매우좋음
10236,'매우좋음'
10237,매우좋음
10238,좋음
10239,'매우좋음'
10240,매우좋음
10241,'매우좋음'
10242,매우좋음
10243,'매우좋음'
10244,'나쁨'
10245,'나쁨'
10246,'매우좋음'
10247,'매우좋음'
10248,'매우좋음'
10249,매우좋음
10250,매우좋음
10251,'매우좋음'
10252,'매우좋음'
10253,'매우좋음'
10254,'매우좋음'
10255,'매우좋음'
10256,매우좋음
10257,'매우좋음'
10258,'매우좋음'
10259,'매우좋음'
10260,'매우좋음'
10261,'매우좋음'
10262,'매우좋음'
10263,'매우좋음'
10264,'좋음'
10265,'보통'
10266,'매우좋음'
10267,'매우좋음'
10268,매우좋음
10269,매우좋음
10270,매우좋음
10271,매우좋음
10272,매우좋음
10273,'매우좋음'
10274,매우좋음
10275,'좋음'
10276,'매우좋음'
10277,매우좋음
10278,매우좋음
10279,매우좋음
10280,'좋음'
10281,매우좋음
10282,'매우좋음'
10283,매우좋음
10284,'좋음'
10285,'매우좋음'
10286,'매우좋음'
10287,'좋음'
10288,매우좋음
10289,매우좋음
10290,'매우좋음'
10291,매우좋음
10292,'매우좋음'
10293,'매우좋음'
10294,'매우좋음'
10295,'매우좋음'
10296,'좋음'
10297,'매우좋음'
10298,매우좋음
10299,'매우좋음'
10300,'매우좋음'
10301,'매우좋음'
10302,'좋음'
10303,'좋음'
10304,'좋음'
10305,'매우좋음'
10306,매우좋음
10307,'매우좋음'
10308,'매우좋음'
10309,매우좋음
10310,'매우좋음'
10311,'매우좋음'
10312,'매우좋음'
10313,매우좋음
10314,'매우좋음'
10315,매우좋음
10316,매우좋음
10317,매우좋음
10318,'매우좋음'
10319,'매우좋음'
10320,매우좋음
10321,매우좋음
10322,매우좋음
10323,매우좋음
10324,'매우좋음'
10325,매우좋음
10326,'매우좋음'
10327,'매우좋음'
10328,매우좋음
10329,매우좋음
10330,'매우좋음'
10331,'매우좋음'
10332,'좋음'
10333,'매우좋음'
10334,매우좋음
10335,매우좋음
10336,'매우좋음'
10337,매우좋음
10338,'매우좋음'
10339,'매우좋음'
10340,매우좋음
10341,'매우좋음'
10342,'매우좋음'
10343,'매우좋음'
10344,매우좋음
10345,'매우좋음'
10346,'매우좋음'
10347,좋음
10348,매우좋음
10349,매우좋음
10350,나쁨
10351,'매우좋음'
10352,'나쁨'
10353,매우좋음
10354,'매우좋음'
10355,'좋음'
10356,'매우좋음'
10357,'매우좋음'
10358,'매우좋음'
10359,'매우좋음'
10360,'매우좋음'
10361,'매우좋음'
10362,'보통'
10363,매우좋음
10364,매우좋음
10365,매우좋음
10366,'매우좋음'
10367,'매우좋음'
10368,매우좋음
10369,'매우좋음'
10370,매우좋음
10371,'매우좋음'
10372,'매우좋음'
10373,매우좋음
10374,좋음
10375,'매우좋음'
10376,'매우좋음'
10377,'매우좋음'
10378,'매우좋음'
10379,'매우좋음'
10380,'매우좋음'
10381,'매우좋음'
10382,'매우좋음'
10383,매우좋음
10384,'매우좋음'
10385,매우좋음
10386,매우좋음
10387,매우좋음
10388,'좋음'
10389,매우좋음
10390,'매우좋음'
10391,매우좋음
10392,좋음
10393,매우좋음
10394,'매우좋음'
10395,'좋음'
10396,'매우좋음'
10397,'좋음'
10398,'매우좋음'
10399,'좋음'
10400,'매우좋음'
10401,'매우좋음'
10402,매우좋음
10403,'매우좋음'
10404,매우좋음
10405,'매우좋음'
10406,'매우좋음'
10407,'매우좋음'
10408,매우좋음
10409,'매우좋음'
10410,'매우좋음'
10411,'매우좋음'
10412,매우좋음
10413,매우좋음
10414,매우좋음
10415,'매우좋음'
10416,'매우좋음'
10417,매우좋음
10418,매우좋음
10419,매우좋음
10420,'매우좋음'
10421,'매우좋음'
10422,'매우좋음'
10423,'매우나쁨'
10424,'좋음'
10425,매우좋음
10426,'좋음'
10427,매우좋음
10428,'좋음'
10429,매우좋음
10430,매우좋음
10431,매우좋음
10432,'매우좋음'
10433,'매우좋음'
10434,'매우좋음'
10435,'매우좋음'
10436,매우좋음
10437,'매우좋음'
10438,매우좋음
10439,매우좋음
10440,'매우좋음'
10441,'매우좋음'
10442,매우좋음
10443,매우좋음
10444,'매우좋음'
10445,'매우나쁨'
10446,'매우좋음'
10447,'매우좋음'
10448,'보통'
10449,'보통'
10450,'매우좋음'
10451,'매우좋음'
10452,'좋음'
10453,'매우좋음'
10454,'좋음'
10455,매우좋음
10456,'좋음'
10457,'좋음'
10458,'보통'
10459,'좋음'
10460,'좋음'
10461,매우좋음
10462,매우좋음
10463,'매우좋음'
10464,'좋음'
10465,'나쁨'
10466,매우좋음
10467,'매우좋음'
10468,'매우좋음'
10469,매우좋음
10470,'매우좋음'
10471,매우좋음
10472,매우좋음
10473,'좋음'
10474,매우좋음
10475,매우좋음
10476,'매우좋음'
10477,'매우좋음'
10478,매우좋음
10479,'매우좋음'
10480,매우좋음
10481,매우좋음
10482,'매우좋음'
10483,매우나쁨
10484,'매우나쁨'
10485,매우좋음
10486,'매우좋음'
10487,'매우좋음'
10488,매우좋음
10489,매우좋음
10490,'매우좋음'
10491,'매우좋음'
10492,매우좋음
10493,매우좋음
10494,매우좋음
10495,'매우좋음'
10496,나쁨
10497,매우좋음
10498,매우좋음
10499,매우좋음
10500,'매우좋음'
10501,'매우좋음'
10502,'좋음'
10503,매우좋음
10504,매우좋음
10505,매우좋음
10506,'매우좋음'
10507,매우좋음
10508,'매우좋음'
10509,'매우좋음'
10510,매우좋음
10511,매우좋음
10512,'매우좋음'
10513,'매우좋음'
10514,'매우좋음'
10515,매우좋음
10516,매우좋음
10517,매우좋음
10518,'매우좋음'
10519,매우좋음
10520,'매우좋음'
10521,매우좋음
10522,매우좋음
10523,'매우좋음'
10524,'매우좋음'
10525,'매우좋음'
10526,'매우좋음'
10527,'매우좋음'
10528,좋음
10529,나쁨
10530,'매우좋음'
10531,매우좋음
10532,'매우좋음'
10533,매우좋음
10534,'매우좋음'
10535,매우좋음
10536,매우좋음
10537,매우좋음
10538,'매우좋음'
10539,'좋음'
10540,매우좋음
10541,'좋음'
10542,'매우좋음'
10543,'매우좋음'
10544,'좋음'
10545,'매우좋음'
10546,'매우좋음'
10547,'매우좋음'
10548,'매우좋음'
10549,매우좋음
10550,'매우좋음'
10551,'보통'
10552,'보통'
10553,'좋음'
10554,매우좋음
10555,'보통'
10556,매우좋음
10557,'좋음'
10558,'매우좋음'
10559,'보통'
10560,매우좋음
10561,'매우나쁨'
10562,'매우좋음'
10563,매우좋음
10564,매우좋음
10565,매우좋음
10566,'매우좋음'
10567,'좋음'
10568,'매우좋음'
10569,'좋음'
10570,'매우좋음'
10571,'보통'
10572,'매우좋음'
10573,'매우좋음'
10574,'좋음'
10575,'매우좋음'
10576,매우좋음
10577,'매우좋음'
10578,'매우좋음'
10579,'매우좋음'
10580,'매우좋음'
10581,'좋음'
10582,'매우좋음'
10583,'매우좋음'
10584,'매우좋음'
10585,'매우좋음'
10586,매우좋음
10587,'매우좋음'
10588,'매우좋음'
10589,'매우좋음'
10590,'매우좋음'
10591,'매우좋음'
10592,매우좋음
10593,'매우나쁨'
10594,'매우좋음'
10595,'매우좋음'
10596,'매우좋음'
10597,'매우좋음'
10598,'매우좋음'
10599,'매우좋음'
10600,'매우좋음'
10601,매우좋음
10602,'매우좋음'
10603,'매우좋음'
10604,매우좋음
10605,'매우좋음'
10606,'매우좋음'
10607,'좋음'
10608,좋음
10609,'매우좋음'
10610,매우좋음
10611,매우좋음
10612,'좋음'
10613,'좋음'
10614,'매우좋음'
10615,매우좋음
10616,'좋음'
10617,'매우좋음'
10618,'좋음'
10619,'매우좋음'
10620,매우좋음
10621,매우좋음
10622,매우좋음
10623,'좋음'
10624,매우좋음
10625,'매우좋음'
10626,'매우좋음'
10627,'매우좋음'
10628,'매우좋음'
10629,매우좋음
10630,매우좋음
10631,매우좋음
10632,'매우좋음'
10633,'매우좋음'
10634,'보통'
10635,'매우좋음'
10636,매우좋음
10637,'매우좋음'
10638,'매우좋음'
10639,매우좋음
10640,매우좋음
10641,'매우좋음'
10642,'매우좋음'
10643,매우좋음
10644,'매우좋음'
10645,'매우좋음'
10646,'매우좋음'
10647,'보통'
10648,'매우좋음'
10649,'매우좋음'
10650,'매우좋음'
10651,'매우좋음'
10652,'매우좋음'
10653,'좋음'
10654,'매우좋음'
10655,'매우좋음'
10656,'매우좋음'
10657,'매우좋음'
10658,매우좋음
10659,'매우좋음'
10660,'보통'
10661,'매우좋음'
10662,'매우좋음'
10663,'보통'
10664,'매우좋음'
10665,'매우좋음'
10666,매우좋음
10667,'좋음'
10668,매우좋음
10669,'매우좋음'
10670,'매우좋음'
10671,'매우좋음'
10672,'좋음'
10673,'보통'
10674,'매우좋음'
10675,'매우좋음'
10676,'매우좋음'
10677,'매우좋음'
10678,'매우좋음'
10679,'매우좋음'
10680,매우좋음
10681,'매우좋음'
10682,매우좋음
10683,'매우좋음'
10684,매우좋음
10685,매우좋음
10686,'좋음'
10687,'매우좋음'
10688,매우좋음
10689,'매우좋음'
10690,'좋음'
10691,'좋음'
10692,매우좋음
10693,매우좋음
10694,매우좋음
10695,'매우좋음'
10696,'매우좋음'
10697,매우좋음
10698,'매우좋음'
10699,'매우좋음'
10700,'매우좋음'
10701,매우좋음
10702,매우좋음
10703,'매우좋음'
10704,'매우좋음'
10705,'매우좋음'
10706,'좋음'
10707,'매우좋음'
10708,'매우좋음'
10709,'매우좋음'
10710,'매우좋음'
10711,'매우나쁨'
10712,'보통'
10713,매우좋음
10714,'매우좋음'
10715,'매우좋음'
10716,'매우좋음'
10717,매우좋음
10718,매우좋음
10719,'매우좋음'
10720,매우좋음
10721,'좋음'
10722,'좋음'
10723,'매우좋음'
10724,'매우좋음'
10725,'좋음'
10726,'좋음'
10727,'매우좋음'
10728,좋음
10729,좋음
10730,'좋음'
10731,'좋음'
10732,'좋음'
10733,'매우좋음'
10734,매우좋음
10735,'매우좋음'
10736,매우좋음
10737,'매우좋음'
10738,매우좋음
10739,'매우좋음'
10740,매우좋음
10741,'좋음'
10742,'매우좋음'
10743,매우좋음
10744,'매우좋음'
10745,'좋음'
10746,'매우좋음'
10747,매우좋음
10748,매우좋음
10749,'매우좋음'
10750,매우좋음
10751,'매우좋음'
10752,'매우좋음'
10753,매우좋음
10754,'매우좋음'
10755,'매우좋음'
10756,'매우좋음'
10757,'매우좋음'
10758,매우좋음
10759,매우좋음
10760,'좋음'
10761,'매우좋음'
10762,보통
10763,'매우좋음'
10764,'매우좋음'
10765,'매우좋음'
10766,'매우좋음'
10767,'보통'
10768,매우좋음
10769,'매우좋음'
10770,'좋음'
10771,'매우좋음'
10772,'매우좋음'
10773,'좋음'
10774,매우좋음
10775,'매우좋음'
10776,매우좋음
10777,'보통'
10778,'매우좋음'
10779,'매우좋음'
10780,매우좋음
10781,'매우좋음'
10782,매우좋음
10783,매우좋음
10784,'좋음'
10785,매우좋음
10786,'매우좋음'
10787,보통
10788,'보통'
10789,'보통'
10790,'보통'
10791,'좋음'
10792,매우좋음
10793,매우좋음
10794,매우좋음
10795,'매우좋음'
10796,매우좋음
10797,매우좋음
10798,'매우좋음'
10799,'보통'
10800,'좋음'
10801,'매우좋음'
10802,'보통'
10803,매우좋음
10804,'좋음'
10805,'좋음'
10806,'매우좋음'
10807,'매우좋음'
10808,'매우좋음'
10809,'매우좋음'
10810,'보통'
10811,'매우좋음'
10812,'좋음'
10813,'좋음'
10814,'좋음'
10815,매우좋음
10816,'매우좋음'
10817,'매우좋음'
10818,'나쁨'
10819,'좋음'
10820,'좋음'
10821,'매우좋음'
10822,매우좋음
10823,매우좋음
10824,매우좋음
10825,'좋음'
10826,'매우존함'
10827,'매우좋음'
10828,'매우좋음'
10829,'좋음'
10830,'좋음'
10831,'좋음'
10832,'매우좋음'
10833,'매우좋음'
10834,매우좋음
10835,매우좋음
10836,매우좋음
10837,매우좋음
10838,매우좋음
10839,매우좋음
10840,매우좋음
10841,'매우좋음'
10842,'보통'
10843,'매우좋음'
10844,'매우좋음'
10845,'좋음'
10846,'매우좋음'
10847,매우좋음
10848,'매우나쁨'
10849,'매우좋음'
10850,'보통'
10851,'매우좋음'
10852,'매우좋음'
10853,매우좋음
10854,매우좋음
10855,'매우좋음'
10856,'매우좋음'
10857,'좋음'
10858,'보통'
10859,'매우좋음'
10860,매우좋음
10861,'좋음'
10862,'보통'
10863,매우좋음
10864,'매우좋음'
10865,매우좋음
10866,'매우좋음'
10867,'매우좋음'
10868,'나쁨'
10869,'매우좋음'
10870,매우좋음
10871,'매우좋음'
10872,'좋음'
10873,'매우좋음'
10874,매우좋음
10875,'보통'
10876,'보통'
10877,'보통'
10878,매우좋음
10879,'좋음'
10880,'매우좋음'
10881,'매우좋음'
10882,'매우좋음'
10883,'좋음'
10884,'보통'
10885,'보통'
10886,'매우좋음'
10887,'매우좋음'
10888,'보통'
10889,'매우좋음'
10890,'좋음'
10891,'매우좋음'
10892,'나쁨'
10893,'보통'
10894,'나쁨'
10895,매우나쁨
10896,'매우나쁨'
10897,'나쁨'
10898,매우좋음
10899,'매우좋음'
10900,'매우좋음'
10901,매우좋음
10902,'매우좋음'
10903,좋음
10904,좋음
10905,'매우좋음'
10906,'매우좋음'
10907,매우좋음
10908,'매우좋음'
10909,'매우좋음'
10910,'보통'
10911,'매우좋음'
10912,'매우좋음'
10913,매우좋음
10914,'매우좋음'
10915,매우좋음
10916,매우좋음
10917,매우좋음
10918,'매우좋음'
10919,'매우좋음'
10920,매우좋음
10921,'보통'
10922,'매우좋음'
10923,매우좋음
10924,매우좋음
10925,'좋음'
10926,'매우좋음'
10927,'매우좋음'
10928,'좋음'
10929,매우좋음
10930,'매우좋음'
10931,매우좋음
10932,'좋음'
10933,매우좋음
10934,'매우좋음'
10935,'매우좋음'
10936,'매우좋음'
10937,'매우좋음'
10938,'매우좋음'
10939,'매우좋음'
10940,매우좋음
10941,매우좋음
10942,'매우좋음'
10943,매우좋음
10944,매우좋음
10945,'좋음'
10946,'매우나쁨'
10947,'매우좋음'
10948,'매우좋음'
10949,'좋음'
10950,매우좋음
10951,'좋음'
10952,'매우좋음'
10953,매우좋음
10954,매우좋음
10955,매우좋음
10956,매우좋음
10957,'매우좋음'
10958,'좋음'
10959,좋음
10960,매우좋음
10961,'매우좋음'
10962,'매우좋음'
10963,'매우좋음'
10964,'매우좋음'
10965,'매우좋음'
10966,'매우좋음'
10967,'좋음'
10968,'매우좋음'
10969,매우좋음
10970,매우좋음
10971,매우좋음
10972,'매우좋음'
10973,'매우좋음'
10974,매우좋음
10975,'매우좋음'
10976,'매우좋음'
10977,매우좋음
10978,'매우좋음'
10979,'매우좋음'
10980,'보통'
10981,'매우좋음'
10982,'매우좋음'
10983,매우좋음
10984,매우좋음
10985,'매우좋음'
10986,'매우좋음'
10987,'매우좋음'
10988,'매우좋음'
10989,매우좋음
10990,'매우좋음'
10991,'매우좋음'
10992,'좋음'
10993,'좋음'
10994,'매우좋음'
10995,'매우좋음'
10996,'매우좋음'
10997,매우좋음
10998,매우좋음
10999,매우좋음
11000,매우좋음
11001,'보통'
11002,'보통'
11003,매우좋음
11004,'보통'
11005,'좋음'
11006,매우좋음
11007,'보통'
11008,매우좋음
11009,매우좋음
11010,매우좋음
11011,'매우좋음'
11012,'매우좋음'
11013,'매우좋음'
11014,'매우좋음'
11015,'매우좋음'
11016,매우좋음
11017,'좋음'
11018,'매우좋음'
11019,'매우좋음'
11020,'매우좋음'
11021,'매우좋음'
11022,'좋음'
11023,'매우좋음'
11024,매우좋음
11025,'매우좋음'
11026,'매우좋음'
11027,'매우좋음'
11028,'매우좋음'
11029,'좋음'
11030,'매우좋음'
11031,'매우좋음'
11032,'매우좋음'
11033,매우좋음
11034,매우좋음
11035,'매우좋음'
11036,'매우좋음'
11037,'매우좋음'
11038,매우좋음
11039,매우좋음
11040,'나쁨'
11041,'매우좋음'
11042,매우좋음
11043,'매우좋음'
11044,매우좋음
11045,'매우나쁨'
11046,'매우좋음'
11047,'매우좋음'
11048,'매우좋음'
11049,'매우좋음'
11050,'좋음'
11051,'매우좋음'
11052,'좋음'
11053,'매우좋음'
11054,매우좋음
11055,'매우좋음'
11056,'매우좋음'
11057,'매우좋음'
11058,매우좋음
11059,매우좋음
11060,'매우좋음'
11061,'매우좋음'
11062,매우좋음
11063,매우좋음
11064,'매우좋음'
11065,매우좋음
11066,'매우좋음'
11067,매우좋음
11068,좋음
11069,'좋음'
11070,'좋음'
11071,'매우좋음'
11072,'매우좋음'
11073,'좋음'
11074,'좋음'
11075,'보통'
11076,나쁨
11077,'보통'
11078,'보통'
11079,'매우좋음'
11080,매우좋음
11081,'좋음'
11082,'매우좋음'
11083,매우좋음
11084,나쁨
11085,'나쁨'
11086,매우좋음
11087,매우좋음
11088,매우좋음
11089,'매우좋음'
11090,'매우좋음'
11091,'매우좋음'
11092,'매우좋음'
11093,매우좋음
11094,'매우좋음'
11095,매우좋음
11096,매우좋음
11097,'매우좋음'
11098,'매우좋음'
11099,'매우좋음'
11100,'좋음'
11101,'좋음'
11102,매우좋음
11103,매우좋음
11104,매우좋음
11105,'보통'
11106,매우좋음
11107,매우좋음
11108,'매우좋음'
11109,'좋음'
11110,매우좋음
11111,'매우좋음'
11112,'매우좋음'
11113,매우좋음
11114,'매우좋음'
11115,'좋음'
11116,'매우좋음'
11117,'매우좋음'
11118,매우좋음
11119,매우좋음
11120,'매우좋음'
11121,매우좋음
11122,'매우좋음'
11123,'좋음'
11124,'매우좋음'
11125,매우좋음
11126,매우좋음
11127,매우좋음
11128,'보통'
11129,'좋음'
11130,'매우좋음'
11131,매우좋음
11132,'매우좋음'
11133,'매우좋음'
11134,'매우좋음'
11135,'나쁨'
11136,매우좋음
11137,매우좋음
11138,'매우좋음'
11139,'좋음'
11140,매우좋음
11141,매우좋음
11142,'좋음'
11143,'매우좋음'
11144,매우좋음
11145,매우좋음
11146,'매우좋음'
11147,'매우좋음'
11148,'매우좋음'
11149,'매우좋음'
11150,매우좋음
11151,매우좋음
11152,매우좋음
11153,매우좋음
11154,'매우좋음'
11155,매우좋음
11156,'매우좋음'
11157,'좋음'
11158,매우좋음
11159,매우좋음
11160,매우좋음
11161,매우좋음
11162,매우좋음
11163,'매우좋음'
11164,매우좋음
11165,'보통'
11166,'매우좋음'
11167,'매우좋음'
11168,매우좋음
11169,'매우좋음'
11170,매우좋음
11171,'매우좋음'
11172,'매우좋음'
11173,매우좋음
11174,'매우좋음'
11175,'매우좋음'
11176,'매우좋음'
11177,매우좋음
11178,'좋음'
11179,'매우좋음'
11180,'매우좋음'
11181,매우좋음
11182,매우좋음
11183,매우좋음
11184,매우좋음
11185,매우좋음
11186,매우좋음
11187,매우좋음
11188,매우좋음
11189,매우좋음
11190,매우좋음
11191,'매우좋음'
11192,매우좋음
11193,'매우좋음'
11194,'매우좋음'
11195,'매우좋음'
11196,'매우좋음'
11197,'매우좋음'
11198,'매우좋음'
11199,매우좋음
11200,'매우좋음'
11201,'매우좋음'
11202,매우좋음
11203,'매우좋음'
11204,'좋음'
11205,매우좋음
11206,'매우좋음'
11207,'매우좋음'
11208,'매우좋음'
11209,매우좋음
11210,'매우좋음'
11211,'좋음'
11212,'매우좋음'
11213,매우좋음
11214,매우좋음
11215,'매우좋음'
11216,매우좋음
11217,매우좋음
11218,매우좋음
11219,매우좋음
11220,매우좋음
11221,'매우좋음'
11222,'매우좋음'
11223,'매우좋음'
11224,'매우좋음'
11225,'매우좋음'
11226,'매우좋음'
11227,매우좋음
11228,'매우좋음'
11229,'좋음'
11230,'매우좋음'
11231,매우좋음
11232,'매우좋음'
11233,매우좋음
11234,'보통'
11235,'매우좋음'
11236,매우좋음
11237,'매우좋음'
11238,매우좋음
11239,매우좋음
11240,'매우좋음'
11241,매우좋음
11242,'좋음'
11243,'매우좋음'
11244,매우좋음
11245,'매우좋음'
11246,매우좋음
11247,매우좋음
11248,매우좋음
11249,'매우좋음'
11250,'매우좋음'
11251,매우좋음
11252,매우좋음
11253,'매우좋음'
11254,'매우좋음'
11255,'매우좋음'
11256,'매우좋음'
11257,매우좋음
11258,'매우좋음'
11259,매우좋음
11260,'매우좋음'
11261,'매우좋음'
11262,'보통'
11263,매우좋음
11264,'매우좋음'
11265,매우좋음
11266,'보통'
11267,'보통'
11268,'보통'
11269,'보통'
11270,'보통'
11271,매우좋음
11272,'매우좋음'
11273,매우좋음
11274,'매우좋음'
11275,'좋음'
11276,'매우좋음'
11277,매우좋음
11278,매우좋음
11279,'나쁨'
11280,'매우좋음'
11281,'좋음'
11282,'매우좋음'
11283,'매우좋음'
11284,'매우좋음'
11285,'매우좋음'
11286,매우좋음
11287,'매우좋음'
11288,'매우좋음'
11289,'매우좋음'
11290,'매우좋음'
11291,매우좋음
11292,'매우좋음'
11293,'매우좋음'
11294,매우좋음
11295,매우좋음
11296,매우좋음
11297,'매우좋음'
11298,'매우좋음'
11299,'매우좋음'
11300,'매우좋음'
11301,매우좋음
11302,'매우좋음'
11303,'매우좋음'
11304,'매우좋음'
11305,매우좋음
11306,'매우좋음'
11307,매우좋음
11308,'매우좋음'
11309,매우좋음
11310,'매우좋음'
11311,'매우좋음'
11312,'매우좋음'
11313,매우좋음
11314,매우좋음
11315,'매우좋음'
11316,'매우좋음'
11317,매우좋음
11318,'매우좋음'
11319,매우좋음
11320,매우좋음
11321,매우좋음
11322,매우좋음
11323,매우좋음
11324,매우좋음
11325,'보통'
11326,매우좋음
11327,매우좋음
11328,매우좋음
11329,'매우좋음'
11330,매우좋음
11331,매우좋음
11332,매우좋음
11333,'매우좋음'
11334,매우좋음
11335,매우좋음
11336,매우좋음
11337,'매우좋음'
11338,'매우좋음'
11339,'매우좋음'
11340,'매우좋음'
11341,매우좋음
11342,나쁨
11343,매우좋음
11344,'매우좋음'
11345,'매우나쁨'
11346,'매우좋음'
11347,'매우좋음'
11348,매우좋음
11349,매우좋음
11350,매우좋음
11351,'매우좋음'
11352,'좋음'
11353,'매우좋음'
11354,'매우좋음'
11355,매우좋음
11356,'매우좋음'
11357,'매우좋음'
11358,'매우좋음'
11359,'매우좋음'
11360,'매우좋음'
11361,'매우좋음'
11362,'매우좋음'
11363,매우좋음
11364,'좋음'
11365,매우좋음
11366,'매우좋음'
11367,매우좋음
11368,매우좋음
11369,매우좋음
11370,'매우좋음'
11371,매우좋음
11372,'매우좋음'
11373,매우좋음
11374,'매우좋음'
11375,'좋음'
11376,'나쁨'
11377,매우좋음
11378,'매우좋음'
11379,'매우좋음'
11380,매우좋음
11381,'매우좋음'
11382,매우좋음
11383,'매우좋음'
11384,'매우좋음'
11385,매우좋음
11386,'매우나쁨'
11387,매우나쁨
11388,매우좋음
11389,매우좋음
11390,'매우좋음'
11391,나쁨
11392,'매우좋음'
11393,매우좋음
11394,'보통'
11395,'매우좋음'
11396,매우좋음
11397,매우좋음
11398,'매우좋음'
11399,매우좋음
11400,매우좋음
11401,'보통'
11402,'매우좋음'
11403,'매우좋음'
11404,'매우좋음'
11405,매우좋음
11406,매우좋음
